Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,56004.8368,16.8021,16.5749,0.2272,3.9638,16.3111,14.5394,1.7717,20.4612,17.9567,-0.5492,56004.8368,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,56021.6389,16.2560,15.9836,0.2724,3.7438,17.7677,16.8588,0.9089,21.6158,15.6013,-1.1546,56021.6389,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,56037.8949,16.7443,16.5176,0.2267,5.4896,15.3317,14.0854,1.2463,20.9611,16.9157,0.6547,56037.8949,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,56054.6392,17.0638,16.8164,0.2474,4.2976,16.7159,14.6002,2.1157,21.1325,16.2221,-0.1714,56054.6392,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,56071.7030,16.2728,16.0095,0.2633,4.1859,15.9847,14.3543,1.6304,20.2908,18.0245,0.8417,56071.7030,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,56087.9758,16.3497,16.0970,0.2527,4.0815,17.8448,16.9195,0.9253,22.0425,14.7045,-1.7517,56087.9758,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,56104.3255,16.2421,15.9995,0.2426,5.7106,14.4650,14.1647,0.3003,20.3973,16.8292,1.6452,56104.3255,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,56120.5676,17.2803,17.0382,0.2421,4.2244,16.5351,14.4363,2.0988,20.9844,17.0396,-0.5871,56120.5676,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,56137.8479,17.1677,16.9213,0.2464,3.7757,16.9680,14.7831,2.1849,20.7437,19.2924,0.2407,56137.8479,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,56155.0156,17.0563,16.8156,0.2407,3.5760,19.1889,16.9694,2.2195,22.8684,14.6388,-2.1247,56155.0156,NA,NA,NA
